,question,business,answer,similarity,execution_time_in_sec
207,Are kids allowed to come for dinner?,TAO Asian Bistro,"If they are completely booked, tell them it's your birthday",0.4514528810977936,0.4094827175140381
208,Are kids allowed to come for dinner?,TAO Asian Bistro,one!,0.3070705235004425,0.4094827175140381
209,Are kids allowed to come for dinner?,TAO Asian Bistro,:),,0.4094827175140381
210,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,"Best time to go weekday at lunch, stay for dinner at lunch price!",0.6220723390579224,0.5072939395904541
211,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,Let's see if it's worth the wait,0.4296814501285553,0.5072939395904541
212,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,No thanks.,0.06116260588169098,0.5072939395904541
213,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,4:00pm,,0.5072939395904541
214,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,from,,0.5072939395904541
215,Are most of the dinner items offered during brunch as well?,Bacchanal Buffet,"Go at 2. If you pay before 3:00 you get lunch prices, but they bring out the dinner items!",0.7096961736679077,0.8558518886566162
216,Are most of the dinner items offered during brunch as well?,Bacchanal Buffet,brunch,0.693636417388916,0.8558518886566162
217,Are most of the dinner items offered during brunch as well?,Bacchanal Buffet,brunch,0.693636417388916,0.8558518886566162
218,Are most of the dinner items offered during brunch as well?,Bacchanal Buffet,Does not offer cheaper brunch price m-f like wicked spoon. 32.99 per person 11-3 on a Tuesday is a little pricey to me. Wicked spoon was tastier and a better value for their 24.99 brunch which is even offered on weekdays.,0.6872995495796204,0.8558518886566162
219,Are most of the dinner items offered during brunch as well?,Bacchanal Buffet,Go at 2:45 and pay $26.99 for lunch but get all the dinner food,0.6512515544891357,0.8558518886566162
220,Are private rooms offered for parties?,Studio B Buffet,Thus buffet is so large that I believe it would require four visits,0.4339800775051117,0.4624760150909424
221,Are private rooms offered for parties?,Studio B Buffet,"Staff are friendly,  clean place and the buffet set up is beautifully arranged",0.3926410377025604,0.4624760150909424
222,Are private rooms offered for parties?,Studio B Buffet,very large selection of food.,0.2981589436531067,0.4624760150909424
223,Are private rooms offered for parties?,Studio B Buffet,no wonder its super empty at the casino!,0.26477205753326416,0.4624760150909424
224,Are private rooms offered for parties?,Studio B Buffet,!,,0.4624760150909424
225,Are raw oysters served at lunch or only at dinner? Just trying to find a time to work it into our itinerary.,Bacchanal Buffet,Go at 2:45 and pay $26.99 for lunch but get all the dinner food,0.6460924744606018,0.6102550029754639
226,Are raw oysters served at lunch or only at dinner? Just trying to find a time to work it into our itinerary.,Bacchanal Buffet,Try dinner instead of lunch,0.5777063965797424,0.6102550029754639
227,Are raw oysters served at lunch or only at dinner? Just trying to find a time to work it into our itinerary.,Bacchanal Buffet,lunch,0.5429291129112244,0.6102550029754639
228,Are raw oysters served at lunch or only at dinner? Just trying to find a time to work it into our itinerary.,Bacchanal Buffet,Come just before lunch,0.5106834769248962,0.6102550029754639
229,Are raw oysters served at lunch or only at dinner? Just trying to find a time to work it into our itinerary.,Bacchanal Buffet,Come for breakfast! A lot less expensive,0.5012621879577637,0.6102550029754639
230,Are reservations required for the bar?  Is a the full menu available in the bar?,Gordon Ramsay Steak,available for walk in,0.400046706199646,0.3393261432647705
231,Are reservations required for the bar?  Is a the full menu available in the bar?,Gordon Ramsay Steak,if you aren't willing to wait for a table,0.3939170837402344,0.3393261432647705
232,Are reservations required for the bar?  Is a the full menu available in the bar?,Gordon Ramsay Steak,Get a reservation early,0.32390084862709045,0.3393261432647705
233,Are reservations required for the bar?  Is a the full menu available in the bar?,Gordon Ramsay Steak,regular comfortable spot,0.2810005247592926,0.3393261432647705
234,Are reservations required for the bar?  Is a the full menu available in the bar?,Gordon Ramsay Steak,;),,0.3393261432647705
235,Are the crab legs warm and are they split during Sunday brunch?,Bacchanal Buffet,Bottomless Sunday mimosa brunch for $50. Entrees/apps are better than the desserts. Load up on chilled king crab legs!,0.6772840023040771,1.226757526397705
236,Are the crab legs warm and are they split during Sunday brunch?,Bacchanal Buffet,$45.39 Sunday brunch,0.6450620293617249,1.226757526397705
237,Are the crab legs warm and are they split during Sunday brunch?,Bacchanal Buffet,everything - went on a Saturday nite - king crab legs - cut open and ready to eat,0.623698353767395,1.226757526397705
238,Are the crab legs warm and are they split during Sunday brunch?,Bacchanal Buffet,Macarons and king crab legs don't come in until dinner,0.6054275035858154,1.226757526397705
239,Are the crab legs warm and are they split during Sunday brunch?,Bacchanal Buffet,Creme brÃ»lÃ©e is a home run. Bread pudding needs some creme anglais to make it a swooning dessert. I wish these two could've been served warm,0.49726414680480957,1.226757526397705
240,Are the dishes the same from 7a-10p weekdays and weekends?,Bacchanal Buffet,$51 for dinner on the weekends.,0.7460866570472717,0.6223394870758057
241,Are the dishes the same from 7a-10p weekdays and weekends?,Bacchanal Buffet,$44.99 brunch + $28.99 lunch + $44.99 weekdays n non holiday.,0.7246332168579102,0.6223394870758057
242,Are the dishes the same from 7a-10p weekdays and weekends?,Bacchanal Buffet,Go on a weekday there is a very long line on the weekends.,0.722582221031189,0.6223394870758057
243,Are the dishes the same from 7a-10p weekdays and weekends?,Bacchanal Buffet,"Currently $53 for Weekday Holiday Brunch, $65 for Weekday Holiday Dinner",0.6356449127197266,0.6223394870758057
244,Are the dishes the same from 7a-10p weekdays and weekends?,Bacchanal Buffet,!,,0.6223394870758057
245,Are the gluten-free options noted on the website menu?,Carson Kitchen,I think I tried everything on the menu and all of it is AMAZING,0.4002721905708313,0.7871911525726318
246,Are the gluten-free options noted on the website menu?,Carson Kitchen,have everyone order one thing off the menu,0.3875353932380676,0.7871911525726318
247,Are the gluten-free options noted on the website menu?,Carson Kitchen,Since they don't take reservations call ahead,0.3202362060546875,0.7871911525726318
248,Are the gluten-free options noted on the website menu?,Carson Kitchen,The bartender is great she's so nice and helpful,0.2770094871520996,0.7871911525726318
249,Are the gluten-free options noted on the website menu?,Carson Kitchen,Seems like terrible inventory management.,0.2651365399360657,0.7871911525726318
250,Are the king crabs steamed and warm?,Bacchanal Buffet,Everything was wonderful! Steamed crabs...Mmmm!,0.6922170519828796,0.7324647903442383
251,Are the king crabs steamed and warm?,Bacchanal Buffet,very flavorful and sweet.,0.47777673602104187,0.7324647903442383
252,Are the king crabs steamed and warm?,Bacchanal Buffet,very good,0.2687862515449524,0.7324647903442383
253,Are the king crabs steamed and warm?,Bacchanal Buffet,PHOnomenal,,0.7324647903442383
254,Are the king crabs steamed and warm?,Bacchanal Buffet,.,,0.7324647903442383
255,Are the mimosas and bloody Mary's only offered during brunch? Or do they still have it during dinner?,Studio B Buffet,Come in before 10:30am so you also get to eat the lunch buffet at the breakfast buffet price.,0.6145932674407959,1.5180540084838867
256,Are the mimosas and bloody Mary's only offered during brunch? Or do they still have it during dinner?,Studio B Buffet,"They have just about the same food for lunch as they do dinner, minus prime rib",0.5125505924224854,1.5180540084838867
257,Are the mimosas and bloody Mary's only offered during brunch? Or do they still have it during dinner?,Studio B Buffet,If you want lunch/dinner get here before 2:30pm,0.307817280292511,1.5180540084838867
258,Are the mimosas and bloody Mary's only offered during brunch? Or do they still have it during dinner?,Studio B Buffet,.,,1.5180540084838867
259,Are the mimosas and bloody Mary's only offered during brunch? Or do they still have it during dinner?,Studio B Buffet,30,,1.5180540084838867
260,Are the portions family style?,Nora's Italian Cuisine,Big portion to share with friends or family.,0.562126874923706,0.368912935256958
261,Are the portions family style?,Nora's Italian Cuisine,"Good old style Italian restaurant in Vegas! Plenty of food, mangia!",0.5151069760322571,0.368912935256958
262,Are the portions family style?,Nora's Italian Cuisine,It's so romantic here! The food is great :) an the portions are huge,0.4575510025024414,0.368912935256958
263,Are the portions family style?,Nora's Italian Cuisine,Big portions,0.3967403471469879,0.368912935256958
264,Are the portions family style?,Nora's Italian Cuisine,We'll be back soon.,0.1598052978515625,0.368912935256958
265,Are the resort rooms nice? no pictures in website...,Bally's Las Vegas Hotel & Casino,Nice view of the water show and hotels on the strip,0.5108833909034729,0.6644997596740723
266,Are the resort rooms nice? no pictures in website...,Bally's Las Vegas Hotel & Casino,"never been easier"" site doesn't even work",0.4300305247306824,0.6644997596740723
267,Are the resort rooms nice? no pictures in website...,Bally's Las Vegas Hotel & Casino,Why are there 10 chairs in our room? Lol glad we saved $90 staying here.,0.39436060190200806,0.6644997596740723
268,Are the resort rooms nice? no pictures in website...,Bally's Las Vegas Hotel & Casino,leave your keys in the room and you're done.,0.29684939980506897,0.6644997596740723
269,Are the resort rooms nice? no pictures in website...,Bally's Las Vegas Hotel & Casino,Ballagio fountain,0.1777849793434143,0.6644997596740723
270,Are the rooms walls thin in other words can you heat neighbors tv etc?,The LINQ Hotel & Casino,it is impossible to get a connection in the rooms unless you sign up for the WIFI through the LINQ,0.4807448387145996,0.6261136531829834
271,Are the rooms walls thin in other words can you heat neighbors tv etc?,The LINQ Hotel & Casino,There was blood on the bathroom mirror when I came into my brand new room.,0.44663000106811523,0.6261136531829834
272,Are the rooms walls thin in other words can you heat neighbors tv etc?,The LINQ Hotel & Casino,'re too cheap to provide any in the rooms!,0.4251636266708374,0.6261136531829834
273,Are the rooms walls thin in other words can you heat neighbors tv etc?,The LINQ Hotel & Casino,"Great hotel, clean, spacious and I loved it! Valet is $13/day",0.37173718214035034,0.6261136531829834
274,Are the rooms walls thin in other words can you heat neighbors tv etc?,The LINQ Hotel & Casino,B.C.,,0.6261136531829834
275,Are the seats good anywhere in the tent? Looking at seating in the Green Fairy Gallery area. Thanks!,Absinthe,Purchase your tickets at the tix 4 tonight booth,0.5647143125534058,0.40264225006103516
276,Are the seats good anywhere in the tent? Looking at seating in the Green Fairy Gallery area. Thanks!,Absinthe,Get front row seats,0.5483881831169128,0.40264225006103516
277,Are the seats good anywhere in the tent? Looking at seating in the Green Fairy Gallery area. Thanks!,Absinthe,Better view and way more room,0.4925139844417572,0.40264225006103516
278,Are the seats good anywhere in the tent? Looking at seating in the Green Fairy Gallery area. Thanks!,Absinthe,Tix 4 Tonight has great prices,0.4362637996673584,0.40264225006103516
279,Are the seats good anywhere in the tent? Looking at seating in the Green Fairy Gallery area. Thanks!,Absinthe,Very nice show,0.3741319477558136,0.40264225006103516
