,question,business,answer,similarity,execution_time_in_sec,human_rating
199,Are drinks only served in the lounge? Can I have a drink with my food?,The Peppermill Restaurant & Fireside Lounge,We were here for breakfast so didn't experience the fireside lounge and drinks,0.839099458047508,2.06161880493164,
200,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,Soda and coffee comes with the buffet,0.801262892774692,4.808675050735469,
201,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,Alcoholic beverages are not included in the buffet cost,0.7954295649776679,4.808675050735469,
202,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,You pay the lunch price,0.7929211656284921,4.808675050735469,
203,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,Unless you drink,0.792791792526636,4.808675050735469,
204,Are drinks(soda or water) included in the lunch & dinner price?,Bacchanal Buffet,food prices switch from lunch to dinner,0.780139268681445,4.808675050735469,
205,Are kids allowed to come for dinner?,TAO Asian Bistro,"Great food and service
Not ideal for romantic dinner
Great for people in groups",0.744671620601481,1.7178680896759,
206,Are kids allowed to come for dinner?,TAO Asian Bistro,?,0.7428599125175999,1.7178680896759,
207,Are kids allowed to come for dinner?,TAO Asian Bistro,Went here with some friends for dinner,0.742472655116368,1.7178680896759,
208,Are kids allowed to come for dinner?,TAO Asian Bistro,..,0.7389343569579141,1.7178680896759,
209,Are kids allowed to come for dinner?,TAO Asian Bistro,free,0.7386889871390949,1.7178680896759,
210,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,$25 lunch price,0.8284474914710401,2.68152332305908,
211,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,Come here about a half hour before dinner if you want to get in for the lunch price,0.817399475481591,2.68152332305908,
212,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,They do not clear the dining room between lunch and dinner,0.81315767407891,2.68152332305908,
213,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,If you're in the buffet,0.810786980803258,2.68152332305908,
214,Are lunch prices for buffet different week of Christmas? Can someone post them?,The Buffet at Bellagio,I like that you don't have to pay over $45 for a weekend dinner buffet meal,0.810336833649156,2.68152332305908,
215,Are most of the dinner items offered during brunch as well?,Bacchanal Buffet,catch brunch menu items,0.8476954043954541,4.89670705795288,
216,Are most of the dinner items offered during brunch as well?,Bacchanal Buffet,most items that are available at dinner,0.838685870119067,4.89670705795288,
217,Are most of the dinner items offered during brunch as well?,Bacchanal Buffet,Unlimited mimosas for brunch on the weekends,0.816750141912043,4.89670705795288,
218,Are most of the dinner items offered during brunch as well?,Bacchanal Buffet,dinner items,0.8149843668760111,4.89670705795288,
219,Are most of the dinner items offered during brunch as well?,Bacchanal Buffet,relatively similar lunch and dinner items,0.8062736525394979,4.89670705795288,
220,Are private rooms offered for parties?,Studio B Buffet,private room,0.679616185542427,2.01789426803589,
221,Are private rooms offered for parties?,Studio B Buffet,private room,0.652615304285772,2.01789426803589,
222,Are private rooms offered for parties?,Studio B Buffet,"One for small parties, another for groups of five or more.",0.633191953439243,2.01789426803589,
223,Are private rooms offered for parties?,Studio B Buffet,..,0.6325091395644029,2.01789426803589,
224,Are private rooms offered for parties?,Studio B Buffet,seating for families and parties,0.62232469813984,2.01789426803589,
225,Are raw oysters served at lunch or only at dinner? Just trying to find a time to work it into our itinerary.,Bacchanal Buffet,"if you want more seafood, you should come at dinner.",0.879775987099226,4.89749574661255,
226,Are raw oysters served at lunch or only at dinner? Just trying to find a time to work it into our itinerary.,Bacchanal Buffet,one of the few buffets,0.872384409104038,4.89749574661255,
227,Are raw oysters served at lunch or only at dinner? Just trying to find a time to work it into our itinerary.,Bacchanal Buffet,around 230issh so you can pay lunch price for dinner,0.866811753671777,4.89749574661255,
228,Are raw oysters served at lunch or only at dinner? Just trying to find a time to work it into our itinerary.,Bacchanal Buffet,Tip,0.8666374354069408,4.89749574661255,
229,Are raw oysters served at lunch or only at dinner? Just trying to find a time to work it into our itinerary.,Bacchanal Buffet,If you are looking for seafood,0.8643756185826998,4.89749574661255,
230,Are reservations required for the bar?  Is a the full menu available in the bar?,Gordon Ramsay Steak,Get a reservation early,0.808253359897697,2.86591243743896,
231,Are reservations required for the bar?  Is a the full menu available in the bar?,Gordon Ramsay Steak,If you have commitment issues,0.7984523293231229,2.86591243743896,
232,Are reservations required for the bar?  Is a the full menu available in the bar?,Gordon Ramsay Steak,Without reservations,0.7897287662540742,2.86591243743896,
233,Are reservations required for the bar?  Is a the full menu available in the bar?,Gordon Ramsay Steak,The full menu is served in the bar,0.78186856055902,2.86591243743896,
234,Are reservations required for the bar?  Is a the full menu available in the bar?,Gordon Ramsay Steak,seating is limited and only the bar area is available at first come first serve but if you go to the other side of  the bar to the right on the side facing the dining room and kitchen there is extra seating,0.7814805312167621,2.86591243743896,
235,Are the crab legs warm and are they split during Sunday brunch?,Bacchanal Buffet,The WARM / STEAMED crab legs are in a different area of the buffet!,0.8279268559122841,4.76197481155396,
236,Are the crab legs warm and are they split during Sunday brunch?,Bacchanal Buffet,snow crab legs (they are not King) are split down the middle,0.811590946503591,4.76197481155396,
237,Are the crab legs warm and are they split during Sunday brunch?,Bacchanal Buffet,Hot crab legs are served at the italian section,0.804368523027355,4.76197481155396,
238,Are the crab legs warm and are they split during Sunday brunch?,Bacchanal Buffet,their dessert selection is quite good and I enjoyed their hot crab legs,0.8015673538049921,4.76197481155396,
239,Are the crab legs warm and are they split during Sunday brunch?,Bacchanal Buffet,crab legs,0.7981586409347842,4.76197481155396,
240,Are the dishes the same from 7a-10p weekdays and weekends?,Bacchanal Buffet,Oysters,0.7599472424739621,5.92002820968628,
241,Are the dishes the same from 7a-10p weekdays and weekends?,Bacchanal Buffet,juices,0.743677670751934,5.92002820968628,
242,Are the dishes the same from 7a-10p weekdays and weekends?,Bacchanal Buffet,Weekdays,0.742578008118891,5.92002820968628,
243,Are the dishes the same from 7a-10p weekdays and weekends?,Bacchanal Buffet,"buffet (on weekdays), I expect them to pick up my empty dishes",0.7356037693947908,5.92002820968628,
244,Are the dishes the same from 7a-10p weekdays and weekends?,Bacchanal Buffet,500 dishes each night,0.729635759355555,5.92002820968628,
245,Are the gluten-free options noted on the website menu?,Carson Kitchen,several options on the menu,0.7565888068994681,5.2282590866088885,
246,Are the gluten-free options noted on the website menu?,Carson Kitchen,pretty knowledgable,0.751839545306807,5.2282590866088885,
247,Are the gluten-free options noted on the website menu?,Carson Kitchen,some  of the best items are always available.,0.732091847085711,5.2282590866088885,
248,Are the gluten-free options noted on the website menu?,Carson Kitchen,we were dead set on a couple of their sandwiches,0.7305190968736089,5.2282590866088885,
249,Are the gluten-free options noted on the website menu?,Carson Kitchen,Most items on the menu are very good,0.719897284686141,5.2282590866088885,
250,Are the king crabs steamed and warm?,Bacchanal Buffet,steamed king crabs were way too salty to enjoy.,0.8390792182599158,4.73133397102356,
251,Are the king crabs steamed and warm?,Bacchanal Buffet,salty.,0.799853170106028,4.73133397102356,
252,Are the king crabs steamed and warm?,Bacchanal Buffet,"cold and limp, steamed crab",0.778223744336451,4.73133397102356,
253,Are the king crabs steamed and warm?,Bacchanal Buffet,King crabs were very salty even warmed one.,0.773182812648518,4.73133397102356,
254,Are the king crabs steamed and warm?,Bacchanal Buffet,"Cheap
Crabs were snow crab and not king.",0.773178646930155,4.73133397102356,
255,Are the mimosas and bloody Mary's only offered during brunch? Or do they still have it during dinner?,Studio B Buffet,without having to pay extra,0.8710767055648209,3.63430547714233,
256,Are the mimosas and bloody Mary's only offered during brunch? Or do they still have it during dinner?,Studio B Buffet,dinner - score,0.8627779528890699,3.63430547714233,
257,Are the mimosas and bloody Mary's only offered during brunch? Or do they still have it during dinner?,Studio B Buffet,pretty much preparty while you have dinner,0.856721945909204,3.63430547714233,
258,Are the mimosas and bloody Mary's only offered during brunch? Or do they still have it during dinner?,Studio B Buffet,Over all for the price and the quality of food and presentation,0.8566784555094109,3.63430547714233,
259,Are the mimosas and bloody Mary's only offered during brunch? Or do they still have it during dinner?,Studio B Buffet,they weren't refilling the food,0.856582730047968,3.63430547714233,
260,Are the portions family style?,Nora's Italian Cuisine,a small salad for 1-3 can still feed 4-5,0.710186901628355,1.55271649360657,
261,Are the portions family style?,Nora's Italian Cuisine,Comfort foods with portions that are oversized,0.658291665486812,1.55271649360657,
262,Are the portions family style?,Nora's Italian Cuisine,huge vegas portions,0.646791945735979,1.55271649360657,
263,Are the portions family style?,Nora's Italian Cuisine,enjoy their dish and portions were big so we all had leftovers to take home,0.644930518289668,1.55271649360657,
264,Are the portions family style?,Nora's Italian Cuisine,running around the restaurant and grandma's making meatballs,0.644730889751897,1.55271649360657,
265,Are the resort rooms nice? no pictures in website...,Bally's Las Vegas Hotel & Casino,One nice thing about the rooms,0.7904178951437428,1.87179088592529,
266,Are the resort rooms nice? no pictures in website...,Bally's Las Vegas Hotel & Casino,"the beds are comfortable, the linens are nice, and everything is clean",0.788019578279398,1.87179088592529,
267,Are the resort rooms nice? no pictures in website...,Bally's Las Vegas Hotel & Casino,The rooms here are nice.,0.786175131569519,1.87179088592529,
268,Are the resort rooms nice? no pictures in website...,Bally's Las Vegas Hotel & Casino,The rooms are a bit dated try the deluxe rooms,0.7696903914115591,1.87179088592529,
269,Are the resort rooms nice? no pictures in website...,Bally's Las Vegas Hotel & Casino,the view from our room was perfect!,0.7660575013168159,1.87179088592529,
270,Are the rooms walls thin in other words can you heat neighbors tv etc?,The LINQ Hotel & Casino,"The walls are thin, you can hear people talking down the halls",0.822166968925245,1.7597501277923602,
271,Are the rooms walls thin in other words can you heat neighbors tv etc?,The LINQ Hotel & Casino,The walls are thin and you can hear everything,0.8213083160168341,1.7597501277923602,
272,Are the rooms walls thin in other words can you heat neighbors tv etc?,The LINQ Hotel & Casino,Please note the walls are THIN,0.806261287723203,1.7597501277923602,
