answer,business_name,helpful,question
All this is on the internet.,Bacchanal Buffet - Temporarily Closed,0,"I want go tuesday brunch Buffet 
How much is it?? 
Brunch and dinner plz let me know"
Go on Groupon it's 80$ for two plus including endless Mimosas or drinks of choice!,Bacchanal Buffet - Temporarily Closed,0,"I want go tuesday brunch Buffet 
How much is it?? 
Brunch and dinner plz let me know"
"Good Afternoon, 
You are welcome to bring your own wine but do have a corkage fee. It is $30 for the first 750ml bottle and $50 for every bottle after that. Also $50 for a magnum bottle. 

Cheers!",Mon Ami Gabi,2,"Can I bring my own wine? If yes, how much will I be charged for the corkage fee?"
Sorry I really don't know but I doubt it.,Mon Ami Gabi,1,"Can I bring my own wine? If yes, how much will I be charged for the corkage fee?"
NO! Don't  be a cheap loser.,Mon Ami Gabi,1,"Can I bring my own wine? If yes, how much will I be charged for the corkage fee?"
don't know.  most restaurants will allow with a corkage fee. usually not worth it though,Mon Ami Gabi,1,"Can I bring my own wine? If yes, how much will I be charged for the corkage fee?"
"I agree with the previous answer which is probably not. They do have a great selection of wines at Mon Ami Gabi.  Trust me, we have literally been there about a hundred times and the service is consistently amazing",Mon Ami Gabi,0,"Can I bring my own wine? If yes, how much will I be charged for the corkage fee?"
"Strip Mall parking. Lots around!!!  There's also a hotdog and fried chicken restaurant across from Gangnam. It looked busy.

Good Luck... in Vegas",Gangnam Asian BBQ Dining,1,How is their Parking?
not too bad at all,Gangnam Asian BBQ Dining,1,How is their Parking?
It's strip mall parking. We went on a weekday for lunch. Had no issues with parking.,Gangnam Asian BBQ Dining,1,How is their Parking?
Strip mall parking lot wth ample spots during off peak hours and shortages during peak meal times.,Gangnam Asian BBQ Dining,1,How is their Parking?
Very open and easy. It's also free.,Gangnam Asian BBQ Dining,0,How is their Parking?
King crabs are offered during dinner. I've never been for brunch,Bacchanal Buffet - Temporarily Closed,3,"Do they offer king crabs and if so, when?"
"Yes!!! During dinner time. 

Here's a pro tip: get to the buffet around 3:00-3:30pm or so. You'll pay the lunch price, around 4:00 or so, they start to change out some of the lunch items to dinner items including the king crab legs!!! Score!!

I sent a pic when I went in August.",Bacchanal Buffet - Temporarily Closed,2,"Do they offer king crabs and if so, when?"
"They bring out split legs at three, but not the big king crab legs.",Bacchanal Buffet - Temporarily Closed,1,"Do they offer king crabs and if so, when?"
They have king crab legs mixed with snow crab legs starts at about 3:00pm - 3:30pm until the end of the day. But doing my last visit few months ago at mid-2018. They have 90+% snow crab legs in the mixing crab legs. You can found only a very few king crab legs!,Bacchanal Buffet - Temporarily Closed,1,"Do they offer king crabs and if so, when?"
"Yes, perpetually.",Bacchanal Buffet - Temporarily Closed,0,"Do they offer king crabs and if so, when?"
Depends on the day I've never paid over $100 for any night staying there.,MGM Grand Hotel,0,What rooms are in the 200.00 range?
"Actually, both. There are separate lines in different areas, one for warm snow and king crab legs that a chef serves you and the other has a serve-yourself snow and king crab legs on ice.",The Buffet at Bellagio - Temporarily Closed,5,"Is the King Crab Legs served cold, and can they steam it for you?
thanks... ET"
"My husbands were cold, nice to know they will steam them for you",The Buffet at Bellagio - Temporarily Closed,1,"Is the King Crab Legs served cold, and can they steam it for you?
thanks... ET"
"They are cold, but you can ask them to steam it for you!",The Buffet at Bellagio - Temporarily Closed,1,"Is the King Crab Legs served cold, and can they steam it for you?
thanks... ET"
"Hi, they are definately cold and super small. There's hardly any meat on them. They are not worth the buffet price. I think the picture you saw on yelp where they look huge is pretty old, that is not the size they have there now. Also, I am not sure if they can steam them for you.",The Buffet at Bellagio - Temporarily Closed,2,"Is the King Crab Legs served cold, and can they steam it for you?
thanks... ET"
They can steam it for you! Have fun!,The Buffet at Bellagio - Temporarily Closed,0,"Is the King Crab Legs served cold, and can they steam it for you?
thanks... ET"
Call the location to check this. They would be the best to know.,Lo-Lo's Chicken & Waffles,0,Will you be open on Labor Day September 7 2020?
I don't that answer.,Lo-Lo's Chicken & Waffles,0,Will you be open on Labor Day September 7 2020?
"No.
You could park in Miracle mile shops attached to Planet Hollywood. It's free.
But a bit of a walk. But so is self park at Paris.
I'd just valet",Gordon Ramsay Steak - Temporarily Closed,0,Do they validate parking?
"The weekday brunch is $39.99 per person (adult AND child), non-alcoholic drinks are included with buffet, the all you can drink is specific to alcohol and is an extra charge.",Bacchanal Buffet - Temporarily Closed,5,How much is WEEKDAY BRUNCH (non-holiday) for adult and child? Are non-alcoholic drinks included with buffet purchase? Is the All You Care to Drink Package specifically for alcohol?
I believe they are 24/7 365 but I would call them to be sure,The Peppermill Restaurant & Fireside Lounge,0,What are their holiday hours? Will they be open on Christmas Day?
I just love the place but I am not sure.,The Peppermill Restaurant & Fireside Lounge,0,What are their holiday hours? Will they be open on Christmas Day?
No. No reservations needed to hang out at bar,Eiffel Tower,2,Do we need to make reservation if we want to sit at the bar for drinks and deserts?
Nope,Eiffel Tower,2,Do we need to make reservation if we want to sit at the bar for drinks and deserts?
"No, you do not.",Eiffel Tower,1,Do we need to make reservation if we want to sit at the bar for drinks and deserts?
You do not need reservations at the bar but it is first come first served.,Eiffel Tower,1,Do we need to make reservation if we want to sit at the bar for drinks and deserts?
No reservation for the bar,Eiffel Tower,1,Do we need to make reservation if we want to sit at the bar for drinks and deserts?
"No,  but,  if you gamble at the tables the pit boss will buy your bkfst.  Make sure to get a club card.  He comps the bkfst onto that.","South Point Hotel, Casino & Spa",3,Is the breakfast buffet free for paying guests?
"Nope, it's not like the Suite Inns or those smaller hotels that offer breakfast buffets.","South Point Hotel, Casino & Spa",1,Is the breakfast buffet free for paying guests?
"No, not that I am aware of. The coupon books do help. Having a players reward card helps as well. Ask at the front desk when you check in as to what offers they have.","South Point Hotel, Casino & Spa",1,Is the breakfast buffet free for paying guests?
Nope.,"South Point Hotel, Casino & Spa",1,Is the breakfast buffet free for paying guests?
"No, but you can get a coupon book and get super reduced price","South Point Hotel, Casino & Spa",0,Is the breakfast buffet free for paying guests?
"You could probably read War and Peace, and watch the whole Lord of the Rings trilogy...of course I'm exaggerating but it will feel that long.",Bacchanal Buffet - Temporarily Closed,3,What would the wait for a party of 2 look like on a weekend during peak hours?
"I've been to Bacchanal three times and I've seen different wait times. For breakfast before 10am you're looking about 0-15 min. On a holiday around brunch and later then you're looking at an hour or so; I had to log in my phone number in a kiosk to get a text just to get in line...I paid the extra fee for front of the line on this day. Lastly, in mid-feb, we waited about 30-45 min for dinner.",Bacchanal Buffet - Temporarily Closed,0,What would the wait for a party of 2 look like on a weekend during peak hours?
You need to make advance reservations.,Bacchanal Buffet - Temporarily Closed,0,What would the wait for a party of 2 look like on a weekend during peak hours?
When I went there was no wait in the line. But the dinning room was full so we waited 20 minutes for a party of 2 at noonish. The hostess told us at dinner it can be as much as 2 hours in line just to be seated.,Bacchanal Buffet - Temporarily Closed,0,What would the wait for a party of 2 look like on a weekend during peak hours?
